age,sex,education,income,emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_status
23.0,0,2,87494.0,0,4200.0,12.42,0.05,3.0,679,0,1,0,0,0,0,0,0,0,0,1,0
24.0,0,1,120885.0,3,15000.0,12.21,0.12,2.0,524,1,1,0,0,0,0,1,0,0,0,0,0
23.0,0,0,56112.0,2,3000.0,7.88,0.05,3.0,668,1,1,0,0,0,0,0,0,1,0,0,0
27.0,1,2,156569.0,4,10000.0,6.54,0.06,7.0,729,1,1,0,0,0,0,0,0,0,1,0,0
30.0,0,3,60949.0,6,1874.0,8.06,0.03,9.0,649,0,1,0,0,0,0,0,0,0,0,1,0
22.0,0,2,115708.0,0,20000.0,7.88,0.17,3.0,635,0,1,0,0,0,0,1,0,0,0,0,0
28.0,1,2,91384.0,4,6000.0,6.92,0.07,6.0,671,0,0,0,0,1,0,1,0,0,0,0,0
21.0,1,1,48939.0,0,6000.0,11.49,0.12,3.0,611,1,0,0,0,1,1,0,0,0,0,0,0
26.0,0,3,72324.0,4,5100.0,10.37,0.07,4.0,668,0,1,0,0,0,0,0,0,0,1,0,0
33.0,0,1,29382.0,10,5000.0,12.69,0.17,10.0,684,1,0,0,0,1,0,0,0,0,0,1,0
26.0,0,1,62120.0,6,2102.0,7.68,0.03,6.0,589,1,0,0,0,1,1,0,0,0,0,0,0
22.0,0,2,60979.0,0,15000.0,8.63,0.25,2.0,566,1,0,0,1,0,0,0,0,1,0,0,0
27.0,1,3,125374.0,2,18463.0,11.0,0.15,8.0,600,1,1,0,0,0,0,0,0,0,0,1,0
23.0,1,2,139004.0,0,5600.0,5.42,0.04,3.0,711,0,1,0,0,0,1,0,0,0,0,0,0
49.0,0,1,83260.0,21,7513.0,10.42,0.09,15.0,682,0,0,0,0,1,0,0,0,0,1,0,0
22.0,0,2,92016.0,0,12000.0,7.9,0.13,4.0,715,0,0,0,0,1,0,1,0,0,0,0,0
26.0,1,0,55086.0,3,11000.0,11.23,0.2,6.0,711,0,0,0,0,1,1,0,0,0,0,0,0
30.0,0,1,51349.0,10,12000.0,10.85,0.23,9.0,612,1,0,0,0,1,0,0,0,0,1,0,0
25.0,0,1,32178.0,4,3825.0,11.71,0.12,2.0,691,1,1,0,0,0,0,1,0,0,0,0,0
23.0,1,2,66992.0,0,2000.0,11.86,0.03,3.0,645,0,1,0,0,0,1,0,0,0,0,0,0
24.0,1,2,78341.0,2,4000.0,10.0,0.05,2.0,567,1,1,0,0,0,0,0,0,0,0,1,0
33.0,1,0,205028.0,10,21000.0,14.26,0.1,9.0,637,1,0,0,1,0,0,0,0,1,0,0,0
37.0,1,0,58301.0,14,3500.0,8.49,0.06,15.0,683,0,0,0,1,0,0,0,0,1,0,0,0
29.0,0,1,96845.0,9,21000.0,10.99,0.22,6.0,657,0,0,0,0,1,0,0,0,0,1,0,0
24.0,0,0,150979.0,5,15000.0,9.98,0.1,4.0,652,0,0,0,0,1,0,0,0,0,0,1,0
27.0,0,2,156658.0,8,15000.0,6.03,0.1,10.0,683,1,0,0,1,0,0,0,0,1,0,0,0
27.0,1,2,63757.0,7,7600.0,14.17,0.12,8.0,676,0,0,0,0,1,0,0,1,0,0,0,0
25.0,1,2,88572.0,2,20000.0,13.22,0.23,2.0,609,0,1,0,0,0,0,0,0,0,1,0,0
27.0,1,2,55999.0,5,2500.0,7.88,0.04,6.0,638,1,0,0,0,1,1,0,0,0,0,0,0
42.0,1,1,269846.0,20,25000.0,11.86,0.09,15.0,667,1,1,0,0,0,0,1,0,0,0,0,0
33.0,1,2,133290.0,8,12000.0,10.65,0.09,5.0,613,0,0,0,0,1,0,0,1,0,0,0,0
48.0,0,1,36538.0,27,10000.0,11.01,0.27,12.0,663,1,0,0,1,0,0,1,0,0,0,0,0
23.0,1,0,121115.0,0,11200.0,11.49,0.09,2.0,559,0,1,0,0,0,0,0,0,0,1,0,0
33.0,0,3,37281.0,11,5000.0,11.01,0.13,9.0,677,1,1,0,0,0,0,0,0,1,0,0,0
31.0,1,0,202447.0,6,15500.0,9.25,0.08,7.0,535,1,1,0,0,0,0,0,0,0,0,1,0
22.0,0,2,110186.0,2,15000.0,7.88,0.14,3.0,550,1,0,0,1,0,0,1,0,0,0,0,0
24.0,1,3,88300.0,0,6500.0,11.01,0.07,4.0,703,1,0,0,0,1,1,0,0,0,0,0,0
42.0,1,1,85056.0,21,12000.0,11.01,0.14,17.0,703,0,0,0,0,1,0,0,0,0,1,0,0
20.0,1,0,93599.0,0,24250.0,11.36,0.26,2.0,629,1,1,0,0,0,0,1,0,0,0,0,0
22.0,1,1,108780.0,0,7000.0,8.88,0.06,3.0,593,1,0,0,0,1,0,0,0,0,1,0,0
30.0,0,2,198841.0,6,15000.0,13.92,0.08,9.0,671,1,0,0,0,1,0,0,0,0,0,1,0
24.0,1,1,56956.0,0,5000.0,12.18,0.09,2.0,603,0,0,0,0,1,0,0,0,1,0,0,0
25.0,0,0,57431.0,4,9000.0,7.51,0.16,3.0,501,1,0,0,0,1,1,0,0,0,0,0,0
31.0,1,1,103157.0,11,16000.0,11.34,0.16,6.0,635,0,0,0,0,1,0,0,0,0,0,1,0
28.0,1,2,96888.0,3,14000.0,14.91,0.14,5.0,551,1,0,0,0,1,0,0,0,0,0,1,0
23.0,1,1,110340.0,0,10000.0,10.2,0.09,2.0,620,1,0,0,0,1,0,1,0,0,0,0,0
22.0,1,3,45278.0,1,10000.0,12.22,0.22,4.0,642,1,1,0,0,0,0,0,0,0,0,1,0
35.0,0,1,61137.0,11,6000.0,13.49,0.1,6.0,718,0,1,0,0,0,0,0,1,0,0,0,0
26.0,0,1,104934.0,3,8000.0,10.36,0.08,3.0,597,1,0,0,0,1,0,0,0,0,1,0,0
22.0,0,1,46709.0,0,5000.0,7.29,0.11,3.0,604,1,0,0,0,1,0,1,0,0,0,0,0
29.0,1,2,49847.0,8,8000.0,14.91,0.16,8.0,628,1,1,0,0,0,0,0,0,0,1,0,0
25.0,1,2,59823.0,1,7750.0,9.63,0.13,4.0,678,0,0,0,0,1,0,0,0,1,0,0,0
24.0,1,1,91198.0,2,12000.0,6.92,0.13,4.0,643,1,1,0,0,0,0,1,0,0,0,0,0
29.0,1,1,103070.0,9,8900.0,11.01,0.09,6.0,567,1,1,0,0,0,0,0,0,1,0,0,0
24.0,1,2,48960.0,1,7000.0,13.23,0.14,3.0,522,0,0,0,0,1,0,0,0,1,0,0,0
28.0,0,0,32276.0,3,2500.0,13.99,0.08,8.0,665,0,0,0,0,1,0,0,0,0,1,0,0
22.0,1,2,53920.0,1,10000.0,12.69,0.19,2.0,675,1,1,0,0,0,0,1,0,0,0,0,0
25.0,0,0,121301.0,4,14000.0,10.25,0.12,2.0,618,0,1,0,0,0,0,0,0,1,0,0,0
26.0,1,2,34484.0,3,5187.0,12.03,0.15,4.0,698,0,0,0,0,1,0,0,0,1,0,0,0
26.0,0,2,116279.0,3,1500.0,11.01,0.01,2.0,641,1,0,0,0,1,0,0,0,0,1,0,0
30.0,1,1,29516.0,10,1000.0,15.96,0.03,7.0,657,1,0,0,0,1,0,0,0,1,0,0,0
34.0,0,2,82773.0,11,14088.0,13.4,0.17,11.0,656,1,0,0,0,1,0,0,1,0,0,0,0
32.0,1,0,61304.0,9,11100.0,10.59,0.18,10.0,631,1,0,0,0,1,0,0,1,0,0,0,0
28.0,0,2,25379.0,6,2075.0,7.88,0.08,8.0,635,0,1,0,0,0,0,1,0,0,0,0,0
44.0,0,0,69844.0,22,3600.0,6.99,0.05,14.0,641,0,1,0,0,0,0,0,0,1,0,0,0
26.0,1,1,106728.0,3,10000.0,12.69,0.09,4.0,677,1,0,0,0,1,0,0,0,0,1,0,0
28.0,0,2,63862.0,6,5000.0,9.29,0.08,7.0,581,0,0,0,0,1,0,0,0,0,1,0,0
24.0,1,2,102939.0,1,7000.0,9.05,0.07,3.0,680,0,1,0,0,0,1,0,0,0,0,0,0
31.0,0,3,40761.0,8,1000.0,14.61,0.02,11.0,623,1,0,0,0,1,0,0,0,1,0,0,0
24.0,0,0,54876.0,4,7000.0,7.51,0.13,4.0,628,1,0,0,0,1,0,0,0,0,0,1,0
25.0,0,0,133058.0,1,15000.0,9.77,0.11,2.0,649,1,1,0,0,0,0,0,1,0,0,0,0
38.0,1,0,133334.0,15,3000.0,8.49,0.02,17.0,695,0,1,0,0,0,0,0,0,1,0,0,0
23.0,1,0,90990.0,0,14400.0,6.03,0.16,4.0,670,1,1,0,0,0,0,0,0,0,0,1,0
24.0,0,2,87333.0,6,8000.0,11.09,0.09,3.0,645,1,0,0,0,1,1,0,0,0,0,0,0
21.0,1,1,86065.0,0,12800.0,14.96,0.15,4.0,637,1,0,0,0,1,0,0,0,0,0,1,0
23.0,0,0,56710.0,2,15000.0,13.47,0.26,2.0,506,1,1,0,0,0,0,0,0,1,0,0,0
34.0,1,0,127052.0,10,10000.0,7.51,0.08,7.0,594,1,1,0,0,0,0,1,0,0,0,0,0
22.0,1,1,73321.0,0,4000.0,12.21,0.05,3.0,626,1,0,0,0,1,0,0,0,0,1,0,0
40.0,1,1,60932.0,21,6000.0,14.96,0.1,15.0,746,0,1,0,0,0,0,0,0,0,1,0,0
27.0,0,2,92395.0,5,13488.0,9.47,0.15,6.0,553,1,1,0,0,0,0,0,0,0,0,1,0
33.0,1,2,120908.0,10,24000.0,10.25,0.2,6.0,733,1,1,0,0,0,1,0,0,0,0,0,0
31.0,1,3,66800.0,5,8000.0,13.16,0.12,5.0,688,0,0,0,0,1,0,0,0,1,0,0,0
23.0,0,0,72025.0,1,6540.0,10.97,0.09,4.0,624,0,0,0,0,1,0,1,0,0,0,0,0
25.0,1,0,39386.0,2,5000.0,10.86,0.13,2.0,632,0,0,0,0,1,1,0,0,0,0,0,0
28.0,0,1,63633.0,2,8400.0,9.12,0.13,5.0,536,1,0,0,0,1,0,0,0,0,0,1,0
28.0,0,2,72643.0,2,5000.0,5.79,0.07,10.0,658,0,0,0,0,1,0,0,0,0,1,0,0
26.0,0,1,84926.0,7,5000.0,11.01,0.06,4.0,680,1,1,0,0,0,0,0,0,0,1,0,0
23.0,0,3,93239.0,2,25000.0,11.71,0.27,2.0,633,1,1,0,0,0,0,1,0,0,0,0,0
28.0,1,0,97998.0,6,5000.0,12.53,0.05,9.0,705,1,1,0,0,0,0,0,0,0,0,1,0
24.0,1,2,29863.0,0,6825.0,5.42,0.23,4.0,644,1,0,0,0,1,0,0,0,1,0,0,0
24.0,1,2,58456.0,4,7500.0,11.84,0.13,3.0,630,0,0,0,0,1,0,0,0,0,0,1,0
30.0,1,2,54579.0,11,8000.0,15.54,0.15,9.0,708,0,0,0,1,0,0,0,0,1,0,0,0
37.0,0,0,76321.0,11,5534.0,7.84,0.07,10.0,703,0,0,0,0,1,0,0,1,0,0,0,0
23.0,1,2,62003.0,2,10400.0,11.01,0.17,2.0,701,0,0,0,0,1,1,0,0,0,0,0,0
27.0,1,1,118627.0,5,3966.0,9.21,0.03,3.0,627,0,1,0,0,0,1,0,0,0,0,0,0
29.0,1,0,46716.0,6,2000.0,12.87,0.04,9.0,642,1,0,0,0,1,0,0,0,1,0,0,0
22.0,1,1,30066.0,0,4500.0,11.49,0.15,2.0,648,0,0,0,0,1,0,1,0,0,0,0,0
22.0,1,2,59712.0,1,7000.0,9.32,0.12,2.0,712,1,1,0,0,0,0,0,0,0,0,1,0
22.0,0,2,84774.0,0,15000.0,13.92,0.18,2.0,653,1,1,0,0,0,1,0,0,0,0,0,0
40.0,0,0,90606.0,22,3000.0,14.27,0.03,15.0,681,1,0,0,0,1,0,0,0,1,0,0,0
22.0,0,1,199596.0,0,12000.0,12.99,0.06,3.0,641,0,1,0,0,0,0,1,0,0,0,0,0
22.0,1,0,35693.0,1,5000.0,9.25,0.14,4.0,576,0,1,0,0,0,0,0,0,0,0,1,0
30.0,1,1,144441.0,6,9000.0,11.11,0.06,10.0,525,1,1,0,0,0,0,0,0,1,0,0,0
23.0,1,3,42822.0,0,2000.0,8.43,0.05,3.0,614,1,0,0,0,1,0,0,0,1,0,0,0
23.0,0,3,45353.0,0,10000.0,13.23,0.22,3.0,716,0,0,0,0,1,0,0,0,0,1,0,0
40.0,0,2,70677.0,18,8000.0,18.79,0.11,12.0,717,0,1,0,0,0,0,1,0,0,0,0,0
37.0,0,0,67247.0,15,12000.0,11.71,0.18,15.0,557,1,0,0,0,1,0,0,0,1,0,0,0
27.0,0,2,63576.0,4,9600.0,14.09,0.15,10.0,661,1,0,0,1,0,0,1,0,0,0,0,0
22.0,0,0,125971.0,2,15000.0,10.35,0.12,4.0,643,1,1,0,0,0,0,1,0,0,0,0,0
27.0,0,2,84921.0,2,20000.0,11.01,0.24,5.0,625,1,0,0,0,1,0,0,0,1,0,0,0
23.0,1,3,73055.0,2,9900.0,9.76,0.14,3.0,626,1,1,0,0,0,0,0,0,0,1,0,0
25.0,1,0,79729.0,2,15000.0,14.35,0.19,4.0,607,1,1,0,0,0,0,0,1,0,0,0,0
27.0,1,2,78940.0,3,7694.0,13.37,0.1,5.0,613,1,0,0,0,1,1,0,0,0,0,0,0
23.0,1,2,53935.0,1,17000.0,6.62,0.32,2.0,675,1,0,0,1,0,0,1,0,0,0,0,0
31.0,1,3,103308.0,7,10400.0,9.32,0.1,10.0,693,0,1,0,0,0,1,0,0,0,0,0,0
32.0,1,0,88798.0,7,12000.0,12.42,0.14,7.0,613,1,1,0,0,0,0,1,0,0,0,0,0
33.0,1,1,75456.0,10,7000.0,7.03,0.09,9.0,638,0,0,0,0,1,0,0,0,1,0,0,0
47.0,0,3,111379.0,23,12000.0,14.11,0.11,12.0,719,1,0,0,1,0,0,0,1,0,0,0,0
31.0,1,1,99984.0,7,20000.0,10.99,0.2,9.0,697,0,1,0,0,0,0,0,0,1,0,0,0
24.0,1,2,82669.0,0,7500.0,11.99,0.09,2.0,690,0,0,0,0,1,0,0,0,0,1,0,0
29.0,1,2,30916.0,2,9100.0,9.33,0.29,8.0,633,1,0,0,1,0,0,0,0,1,0,0,0
36.0,0,1,75875.0,15,2400.0,7.49,0.03,14.0,557,1,1,0,0,0,1,0,0,0,0,0,0
25.0,0,1,32305.0,4,2000.0,12.99,0.06,4.0,698,0,0,0,0,1,0,0,0,1,0,0,0
34.0,1,2,128188.0,10,3000.0,11.12,0.02,7.0,659,1,0,0,0,1,0,1,0,0,0,0,0
24.0,0,1,114911.0,1,6500.0,8.49,0.06,2.0,578,1,0,0,0,1,0,0,0,0,1,0,0
36.0,0,1,93453.0,15,4459.0,7.4,0.05,12.0,665,0,1,0,0,0,0,0,0,0,0,1,0
26.0,1,3,52488.0,1,7000.0,7.88,0.13,4.0,482,1,0,0,0,1,0,0,0,1,0,0,0
26.0,0,1,60910.0,7,6500.0,13.46,0.11,6.0,605,1,0,0,0,1,0,0,0,0,0,1,0
27.0,0,0,46500.0,2,6500.0,5.42,0.14,6.0,628,1,0,0,1,0,0,0,0,1,0,0,0
22.0,1,2,50396.0,1,12000.0,6.03,0.24,2.0,692,0,1,0,0,0,0,1,0,0,0,0,0
30.0,1,3,109125.0,8,18000.0,8.94,0.16,8.0,645,0,0,0,0,1,0,0,0,1,0,0,0
24.0,1,0,42754.0,2,2000.0,11.01,0.05,2.0,597,1,0,0,0,1,0,0,0,0,0,1,0
26.0,1,0,82432.0,6,20000.0,10.75,0.24,4.0,710,0,0,0,0,1,0,1,0,0,0,0,0
31.0,1,0,70605.0,9,14000.0,12.87,0.2,9.0,598,0,0,0,1,0,0,0,0,0,0,1,0
27.0,0,2,120822.0,5,9000.0,18.25,0.07,6.0,674,0,1,0,0,0,0,0,0,0,1,0,0
23.0,1,2,71451.0,0,1200.0,11.71,0.02,4.0,665,1,0,0,0,1,0,0,0,0,1,0,0
22.0,0,2,72809.0,0,2500.0,15.99,0.03,3.0,650,1,1,0,0,0,0,1,0,0,0,0,0
28.0,1,3,133240.0,9,15000.0,7.9,0.11,6.0,665,0,1,0,0,0,0,0,1,0,0,0,0
25.0,0,1,51627.0,0,5000.0,10.99,0.1,2.0,677,1,0,0,0,1,0,1,0,0,0,0,0
23.0,0,1,158322.0,0,6000.0,7.51,0.04,3.0,546,1,1,0,0,0,0,1,0,0,0,0,0
24.0,1,3,65668.0,5,6000.0,7.14,0.09,3.0,680,0,0,0,0,1,0,1,0,0,0,0,0
27.0,1,1,85141.0,7,5000.0,9.63,0.06,5.0,671,0,0,0,0,1,0,0,0,0,1,0,0
24.0,0,3,121094.0,0,15000.0,7.49,0.12,2.0,673,1,0,0,0,1,0,0,0,1,0,0,0
27.0,0,0,83707.0,3,2500.0,7.14,0.03,8.0,613,1,0,0,0,1,0,0,0,0,0,1,0
27.0,0,1,81679.0,8,8000.0,6.03,0.1,5.0,675,1,0,0,0,1,0,0,0,0,1,0,0
38.0,1,0,57196.0,17,4775.0,11.01,0.08,14.0,582,1,0,0,0,1,0,0,0,0,0,1,0
24.0,0,0,107837.0,0,15000.0,17.57,0.14,4.0,639,0,1,0,0,0,0,0,1,0,0,0,0
39.0,0,2,113961.0,19,3000.0,10.99,0.03,16.0,638,0,0,0,0,1,0,1,0,0,0,0,0
27.0,1,1,70749.0,2,7000.0,11.01,0.1,9.0,505,1,0,0,0,1,0,0,0,0,0,1,0
39.0,0,0,102988.0,18,4500.0,10.99,0.04,14.0,661,0,0,0,0,1,0,0,0,0,1,0,0
37.0,0,3,30371.0,13,2400.0,11.71,0.08,11.0,719,0,0,0,0,1,0,0,0,0,1,0,0
29.0,1,2,84934.0,7,5000.0,5.99,0.06,5.0,636,1,1,0,0,0,0,0,0,1,0,0,0
31.0,1,2,72644.0,6,7500.0,5.79,0.1,9.0,679,0,0,0,0,1,1,0,0,0,0,0,0
21.0,1,0,46356.0,0,7000.0,13.49,0.15,3.0,543,1,1,0,0,0,0,1,0,0,0,0,0
24.0,1,2,72060.0,5,6000.0,7.9,0.08,3.0,677,0,0,0,0,1,1,0,0,0,0,0,0
25.0,1,2,67054.0,2,13000.0,7.51,0.19,4.0,603,1,0,0,0,1,0,0,1,0,0,0,0
38.0,1,1,109086.0,15,9600.0,13.92,0.09,17.0,657,1,1,0,0,0,0,0,1,0,0,0,0
23.0,0,1,46384.0,3,4500.0,7.94,0.1,3.0,594,0,0,0,0,1,0,1,0,0,0,0,0
23.0,0,2,48501.0,2,6000.0,7.88,0.12,3.0,669,0,1,0,0,0,0,0,0,1,0,0,0
26.0,0,0,65832.0,2,10000.0,7.9,0.15,3.0,632,0,0,0,0,1,0,0,0,0,0,1,0
32.0,1,1,30178.0,10,5000.0,16.29,0.17,9.0,671,0,0,0,1,0,0,0,0,0,1,0,0
28.0,1,2,42958.0,4,10000.0,11.54,0.23,8.0,597,1,0,0,0,1,0,0,0,0,0,1,0
27.0,1,3,72858.0,2,12000.0,13.49,0.16,6.0,648,0,0,0,0,1,0,0,0,0,0,1,0
28.0,1,2,120943.0,5,12000.0,13.61,0.1,9.0,656,1,0,0,0,1,0,0,0,0,0,1,0
36.0,1,1,105443.0,18,5000.0,13.98,0.05,14.0,666,0,0,0,0,1,0,0,0,1,0,0,0
34.0,1,2,54527.0,10,9641.0,7.6,0.18,9.0,667,1,1,0,0,0,1,0,0,0,0,0,0
31.0,0,0,59650.0,9,3850.0,9.62,0.06,6.0,586,1,0,0,0,1,0,0,0,1,0,0,0
21.0,1,3,41573.0,0,3000.0,11.83,0.07,4.0,582,1,0,0,1,0,0,0,0,0,0,1,0
24.0,0,1,29403.0,3,4000.0,8.59,0.14,3.0,671,0,0,0,0,1,0,0,0,0,0,1,0
29.0,0,2,82822.0,6,5000.0,12.99,0.06,9.0,529,1,1,0,0,0,0,0,0,1,0,0,0
24.0,1,3,113496.0,0,10600.0,12.18,0.09,4.0,640,1,0,0,0,1,0,0,0,0,1,0,0
30.0,1,0,87501.0,7,10000.0,10.0,0.11,7.0,656,0,1,0,0,0,0,0,0,1,0,0,0
29.0,1,2,252210.0,0,23317.0,11.19,0.09,7.0,694,1,1,0,0,0,0,0,0,0,0,1,0
24.0,1,1,144837.0,3,2500.0,11.01,0.02,3.0,608,1,1,0,0,0,0,1,0,0,0,0,0
24.0,0,1,108945.0,0,12000.0,11.01,0.11,4.0,652,0,1,0,0,0,0,0,0,0,1,0,0
22.0,0,2,71504.0,2,10000.0,7.51,0.14,4.0,612,1,0,0,0,1,0,0,0,0,1,0,0
23.0,1,1,72989.0,0,6000.0,8.94,0.08,3.0,494,1,0,0,0,1,0,1,0,0,0,0,0
29.0,1,0,87762.0,6,7000.0,8.51,0.08,5.0,628,1,1,0,0,0,0,0,0,1,0,0,0
35.0,1,3,270926.0,13,5000.0,7.49,0.02,9.0,676,0,1,0,0,0,0,0,0,0,0,1,0
26.0,1,1,65735.0,8,8000.0,5.42,0.12,4.0,569,1,0,0,0,1,1,0,0,0,0,0,0
30.0,0,2,157244.0,8,10000.0,8.49,0.06,10.0,632,0,1,0,0,0,1,0,0,0,0,0,0
48.0,1,0,145015.0,26,3600.0,11.01,0.02,16.0,667,1,1,0,0,0,0,0,1,0,0,0,0
33.0,1,1,140218.0,12,15000.0,12.84,0.11,7.0,685,1,1,0,0,0,0,1,0,0,0,0,0
25.0,0,1,101928.0,3,6500.0,11.89,0.06,4.0,613,1,0,0,0,1,0,1,0,0,0,0,0
24.0,1,3,55205.0,6,9166.0,10.69,0.17,4.0,663,1,1,0,0,0,0,0,0,1,0,0,0
25.0,1,2,84656.0,3,7043.0,10.63,0.08,3.0,682,1,1,0,0,0,0,0,0,1,0,0,0
22.0,0,0,62740.0,0,10000.0,9.75,0.16,3.0,569,0,0,0,0,1,0,0,0,0,1,0,0
22.0,0,0,84360.0,0,6000.0,13.48,0.07,3.0,628,1,1,0,0,0,0,0,0,1,0,0,0
33.0,0,2,79003.0,11,4700.0,9.45,0.06,7.0,580,0,0,0,0,1,0,1,0,0,0,0,0
26.0,1,2,58740.0,6,7000.0,12.69,0.12,2.0,636,1,0,0,0,1,0,0,0,1,0,0,0
23.0,0,1,145073.0,1,6000.0,9.99,0.04,3.0,654,1,1,0,0,0,0,0,0,1,0,0,0
24.0,0,2,73809.0,3,6000.0,7.68,0.08,4.0,654,0,1,0,0,0,0,1,0,0,0,0,0
27.0,0,1,104984.0,5,14825.0,11.01,0.14,9.0,699,0,1,0,0,0,0,0,1,0,0,0,0
23.0,1,0,87466.0,3,11875.0,10.38,0.14,3.0,616,1,1,0,0,0,0,1,0,0,0,0,0
28.0,0,0,168517.0,7,5375.0,8.94,0.03,6.0,578,1,1,0,0,0,0,0,1,0,0,0,0
27.0,1,2,40505.0,1,7600.0,8.0,0.19,10.0,693,0,0,0,0,1,0,0,0,1,0,0,0
24.0,0,0,106533.0,1,25000.0,14.54,0.23,2.0,518,1,1,0,0,0,0,0,1,0,0,0,0
23.0,0,0,116390.0,0,10000.0,8.35,0.09,3.0,541,1,1,0,0,0,0,0,0,0,1,0,0
26.0,1,0,81256.0,3,20000.0,10.95,0.25,4.0,559,1,0,0,1,0,0,0,0,0,1,0,0
23.0,1,1,55172.0,4,2100.0,11.48,0.04,4.0,594,1,0,0,0,1,0,0,0,0,0,1,0
22.0,1,3,58424.0,0,9000.0,12.53,0.15,4.0,625,1,0,0,0,1,0,1,0,0,0,0,0
22.0,1,2,29577.0,0,6000.0,11.2,0.2,4.0,650,0,0,0,0,1,0,0,0,1,0,0,0
23.0,1,1,136417.0,0,8000.0,5.79,0.06,2.0,570,1,1,0,0,0,0,1,0,0,0,0,0
32.0,1,3,87958.0,11,11373.0,12.88,0.13,8.0,717,1,1,0,0,0,0,0,0,0,1,0,0
34.0,1,2,81544.0,12,20000.0,11.64,0.25,9.0,711,1,0,0,0,1,0,1,0,0,0,0,0
22.0,0,1,84652.0,0,15000.0,10.36,0.18,2.0,595,1,1,0,0,0,1,0,0,0,0,0,0
23.0,1,3,87257.0,0,5000.0,11.26,0.06,3.0,581,1,1,0,0,0,0,1,0,0,0,0,0
33.0,0,1,60825.0,10,6000.0,8.22,0.1,7.0,679,1,0,0,0,1,0,0,0,0,1,0,0
23.0,0,0,44116.0,0,18000.0,7.88,0.41,2.0,619,1,0,0,1,0,0,0,0,0,0,1,0
40.0,1,4,145219.0,22,9600.0,10.59,0.07,14.0,588,1,1,0,0,0,0,0,0,0,1,0,0
34.0,0,2,60825.0,9,16000.0,13.49,0.26,5.0,628,1,1,0,0,0,0,0,0,0,0,1,0
32.0,0,3,100509.0,10,20000.0,14.38,0.2,10.0,672,0,0,0,0,1,0,0,0,0,1,0,0
23.0,1,0,51190.0,0,8000.0,10.99,0.16,4.0,585,1,1,0,0,0,0,1,0,0,0,0,0
28.0,0,1,121173.0,2,18000.0,13.98,0.15,7.0,660,1,0,0,0,1,0,0,0,0,0,1,0
25.0,1,0,113766.0,4,10000.0,9.05,0.09,4.0,672,0,1,0,0,0,0,0,1,0,0,0,0
21.0,1,2,27648.0,0,7350.0,7.66,0.27,2.0,635,1,0,0,1,0,0,0,0,0,0,1,0
26.0,0,2,133082.0,8,12000.0,10.74,0.09,4.0,657,1,1,0,0,0,0,0,1,0,0,0,0
26.0,1,2,27309.0,1,3825.0,10.65,0.14,4.0,618,1,1,0,0,0,1,0,0,0,0,0,0
35.0,0,1,99293.0,14,10000.0,16.69,0.1,9.0,661,1,1,0,0,0,0,0,1,0,0,0,0
24.0,1,0,103862.0,1,4817.0,9.44,0.05,4.0,536,0,0,0,0,1,0,0,0,0,0,1,0
33.0,0,3,67299.0,8,11200.0,17.49,0.17,5.0,667,0,0,0,0,1,0,1,0,0,0,0,0
25.0,0,2,31166.0,1,6000.0,7.51,0.19,2.0,579,0,0,0,1,0,0,0,0,0,0,1,0
24.0,1,2,108725.0,2,15000.0,11.86,0.14,2.0,652,0,0,0,0,1,0,0,1,0,0,0,0
24.0,1,2,93041.0,3,7600.0,12.61,0.08,2.0,644,0,0,0,0,1,0,0,1,0,0,0,0
33.0,1,2,68257.0,8,16000.0,6.37,0.23,8.0,587,1,1,0,0,0,0,1,0,0,0,0,0
25.0,1,2,102993.0,0,7500.0,12.37,0.07,4.0,538,1,1,0,0,0,0,0,0,0,0,1,0
34.0,0,0,104165.0,13,8449.0,8.6,0.08,11.0,590,1,1,0,0,0,0,0,0,1,0,0,0
30.0,1,3,74306.0,6,9000.0,11.08,0.12,6.0,663,1,0,0,1,0,0,0,0,0,0,1,0
21.0,0,2,31566.0,0,8800.0,9.33,0.28,3.0,700,1,0,0,1,0,0,0,0,1,0,0,0
30.0,1,3,217143.0,9,12500.0,6.03,0.06,6.0,692,0,1,0,0,0,1,0,0,0,0,0,0
37.0,1,0,97107.0,18,13000.0,6.62,0.13,16.0,673,0,1,0,0,0,1,0,0,0,0,0,0
45.0,1,0,46026.0,19,5000.0,11.49,0.11,16.0,672,1,1,0,0,0,1,0,0,0,0,0,0
26.0,0,2,72847.0,4,18000.0,11.49,0.25,4.0,647,0,1,0,0,0,1,0,0,0,0,0,0
24.0,1,2,100312.0,0,10000.0,10.59,0.1,3.0,680,1,0,0,0,1,1,0,0,0,0,0,0
32.0,1,0,235159.0,9,1250.0,13.23,0.01,7.0,659,0,0,0,0,1,1,0,0,0,0,0,0
21.0,0,3,45293.0,0,7155.0,11.37,0.16,3.0,647,0,0,0,1,0,0,1,0,0,0,0,0
42.0,1,1,60566.0,18,7000.0,11.01,0.12,12.0,698,1,1,0,0,0,0,1,0,0,0,0,0
